# ell TT TE EE BB
1984 4.794900e-05 -3.724919e-06 1.958070e-06 1.028336e-08
1985 4.790098e-05 -3.726455e-06 1.946097e-06 1.026253e-08
1986 4.785324e-05 -3.727394e-06 1.934078e-06 1.024176e-08
1987 4.780575e-05 -3.727733e-06 1.922017e-06 1.022107e-08
1988 4.775848e-05 -3.727477e-06 1.909917e-06 1.020045e-08
1989 4.771139e-05 -3.726630e-06 1.897781e-06 1.017990e-08
1990 4.766445e-05 -3.725198e-06 1.885612e-06 1.015941e-08
1991 4.761763e-05 -3.723185e-06 1.873413e-06 1.013899e-08
1992 4.757090e-05 -3.720597e-06 1.861188e-06 1.011864e-08
1993 4.752422e-05 -3.717439e-06 1.848940e-06 1.009835e-08
1994 4.747758e-05 -3.713717e-06 1.836672e-06 1.007813e-08
1995 4.743092e-05 -3.709434e-06 1.824387e-06 1.005796e-08
1996 4.738422e-05 -3.704598e-06 1.812088e-06 1.003787e-08
1997 4.733746e-05 -3.699211e-06 1.799779e-06 1.001783e-08
1998 4.729059e-05 -3.693281e-06 1.787463e-06 9.997851e-09
1999 4.724359e-05 -3.686812e-06 1.775143e-06 9.977935e-09
2000 4.719642e-05 -3.679809e-06 1.762822e-06 9.958077e-09
